parentApplication,parentApplicationId,parentApplicationSelfLink,name,id,globalAppId,status,health,activeAlerts,enhancedAnalytics,deploymentType,tenantName,applicationName,target,hostname,destinationTarget,destinationHostname,newApplicationName
nbcu-4967541 - IDM Portal,ff9060c8-c4ba-357d-93e4-dc1c78a7e8ef,https://localhost/mgmt/cm/global/global-apps/ff9060c8-c4ba-357d-93e4-dc1c78a7e8ef,gns-4967541_ucs-corpor-lbvw34.stg.myidentity.inbcu.com_443,8ae70482-7fcf-339b-ad53-546b7fe200ec,ff9060c8-c4ba-357d-93e4-dc1c78a7e8ef,DEPLOYED,Good,0,FALSE,AS3,gns-4967541,ucs-corpor-lbvw34.stg.myidentity.inbcu.com_443,100.114.113.60,ucs-corpor-lbvw3.glb.tfayd.com,,,
nbcu-2175390_CHCL,c9901258-4245-3c23-9770-0fc700ff3ba5,https://localhost/mgmt/cm/global/global-apps/c9901258-4245-3c23-9770-0fc700ff3ba5,gns-2175390_ucs-corpor-lbvw34.eap7.chclwebservice.inbcu.com_443,5e54a0af-05aa-3c2f-b515-eca88733be52,c9901258-4245-3c23-9770-0fc700ff3ba5,DEPLOYED,Good,0,FALSE,AS3,gns-2175390,ucs-corpor-lbvw34.eap7.chclwebservice.inbcu.com_443,100.114.113.60,ucs-corpor-lbvw3.glb.tfayd.com,,,
nbcu-2175390_CHCL,c9901258-4245-3c23-9770-0fc700ff3ba5,https://localhost/mgmt/cm/global/global-apps/c9901258-4245-3c23-9770-0fc700ff3ba5,gns-2175390_ucs-corpor-lbvw34.chclwebservicestg.inbcu.com_443,e66a70eb-db71-311d-a0c3-962193d2f606,c9901258-4245-3c23-9770-0fc700ff3ba5,DEPLOYED,Moderate,2,FALSE,AS3,gns-2175390,ucs-corpor-lbvw34.chclwebservicestg.inbcu.com_443,100.114.113.60,ucs-corpor-lbvw3.glb.tfayd.com,,,
nbcu-7009372_Dali,5d585b0b-4e73-3333-bd18-6f3eb35b0ad9,https://localhost/mgmt/cm/global/global-apps/5d585b0b-4e73-3333-bd18-6f3eb35b0ad9,gns-7009372_ucs-corpor-lbvw34.dali-ah.inbcu.com_443,8c944ab3-f664-316c-9bc9-469ca3d17bac,5d585b0b-4e73-3333-bd18-6f3eb35b0ad9,DEPLOYED,Moderate,2,FALSE,AS3,gns-7009372,ucs-corpor-lbvw34.dali-ah.inbcu.com_443,100.114.113.60,ucs-corpor-lbvw3.glb.tfayd.com,,,
nbcu-7035270-Application-Automation,58dbfa67-847a-3b8e-94ca-a65b2f9be4e3,https://localhost/mgmt/cm/global/global-apps/58dbfa67-847a-3b8e-94ca-a65b2f9be4e3,gns-7035270_ucs-corpor-lbvw34.autorepo.inbcu.com_80,b1c8fba5-d4be-39b6-8d99-b20914730b6a,58dbfa67-847a-3b8e-94ca-a65b2f9be4e3,DEPLOYED,Moderate,2,FALSE,AS3,gns-7035270,ucs-corpor-lbvw34.autorepo.inbcu.com_80,100.114.113.60,ucs-corpor-lbvw3.glb.tfayd.com,,,
nbcu-7035270-Application-Automation,58dbfa67-847a-3b8e-94ca-a65b2f9be4e3,https://localhost/mgmt/cm/global/global-apps/58dbfa67-847a-3b8e-94ca-a65b2f9be4e3,gns-7035270_ucs-corpor-lbvw34.autorepo.tfayd.com_445,1d68fc57-a027-3ae5-9e52-e0cd20d51eb6,58dbfa67-847a-3b8e-94ca-a65b2f9be4e3,DEPLOYED,Moderate,2,FALSE,AS3,gns-7035270,ucs-corpor-lbvw34.autorepo.tfayd.com_445,100.114.113.60,ucs-corpor-lbvw3.glb.tfayd.com,,,
nbcu-2040761 - Storm,28218347-f445-3645-9c7d-684839c33120,https://localhost/mgmt/cm/global/global-apps/28218347-f445-3645-9c7d-684839c33120,gns-2040761_ucs-corpor-lbvw34.storm.inbcu.com_443,d469664e-ef82-31a6-84b7-113c73bbf954,28218347-f445-3645-9c7d-684839c33120,DEPLOYED,Moderate,3,FALSE,AS3,gns-2040761,ucs-corpor-lbvw34.storm.inbcu.com_443,100.114.113.60,ucs-corpor-lbvw3.glb.tfayd.com,,,
nbcu-4720705 - Slate Depth Chart,f42c6682-a1c4-3baf-bc5b-5e8e30575ad3,https://localhost/mgmt/cm/global/global-apps/f42c6682-a1c4-3baf-bc5b-5e8e30575ad3,gns-4720705_ucs-corpor-lbvw34.depthchart.inbcu.com_443,76da178b-4dd5-36b3-843d-2014724253af,f42c6682-a1c4-3baf-bc5b-5e8e30575ad3,DEPLOYED,Good,0,FALSE,AS3,gns-4720705,ucs-corpor-lbvw34.depthchart.inbcu.com_443,100.114.113.60,ucs-corpor-lbvw3.glb.tfayd.com,,,
nbcu-4720705 - Slate Depth Chart,f42c6682-a1c4-3baf-bc5b-5e8e30575ad3,https://localhost/mgmt/cm/global/global-apps/f42c6682-a1c4-3baf-bc5b-5e8e30575ad3,gns-4720705_ucs-corpor-lbvw34.depthchartstage.inbcu.com_443,2f509dc3-471f-36ce-ba1a-7cc0881ced86,f42c6682-a1c4-3baf-bc5b-5e8e30575ad3,DEPLOYED,Moderate,2,FALSE,AS3,gns-4720705,ucs-corpor-lbvw34.depthchartstage.inbcu.com_443,100.114.113.60,ucs-corpor-lbvw3.glb.tfayd.com,,,
nbcu-2040575_solar,b2cb08e0-04ac-3f02-84ef-7ee5ad11a740,https://localhost/mgmt/cm/global/global-apps/b2cb08e0-04ac-3f02-84ef-7ee5ad11a740,gns-2040575_ucs-corpor-lbvw34.tdna-core-solarstg.inbcu.com_443,59ec0a11-4bd7-3a01-b325-7690121a5666,b2cb08e0-04ac-3f02-84ef-7ee5ad11a740,DEPLOYED,Good,0,FALSE,AS3,gns-2040575,ucs-corpor-lbvw34.tdna-core-solarstg.inbcu.com_443,100.114.113.60,ucs-corpor-lbvw3.glb.tfayd.com,,,
nbcu-2040575_solar,b2cb08e0-04ac-3f02-84ef-7ee5ad11a740,https://localhost/mgmt/cm/global/global-apps/b2cb08e0-04ac-3f02-84ef-7ee5ad11a740,gns-2040575_ucs-corpor-lbvw34.tdna-core-solarush.inbcu.com,ceb9ef7c-6d66-3012-ad59-788f26d66155,b2cb08e0-04ac-3f02-84ef-7ee5ad11a740,DEPLOYED,Good,0,FALSE,AS3,gns-2040575,ucs-corpor-lbvw34.tdna-core-solarush.inbcu.com,100.114.113.60,ucs-corpor-lbvw3.glb.tfayd.com,,,
nbcu-2040575_solar,b2cb08e0-04ac-3f02-84ef-7ee5ad11a740,https://localhost/mgmt/cm/global/global-apps/b2cb08e0-04ac-3f02-84ef-7ee5ad11a740,gns-2040575_ucs-corpor-lbvw34.tdna-core-solardev.inbcu.com_443,f9856924-66c4-30bb-b868-f133b6833aa0,b2cb08e0-04ac-3f02-84ef-7ee5ad11a740,DEPLOYED,Good,0,FALSE,AS3,gns-2040575,ucs-corpor-lbvw34.tdna-core-solardev.inbcu.com_443,100.114.113.60,ucs-corpor-lbvw3.glb.tfayd.com,,,
nbcu-2040575_solar,b2cb08e0-04ac-3f02-84ef-7ee5ad11a740,https://localhost/mgmt/cm/global/global-apps/b2cb08e0-04ac-3f02-84ef-7ee5ad11a740,gns-2040575_ucs-corpor-lbvw34.tdna-core-solarqa.inbcu.com_443,8812ef1d-e96d-34ce-9efc-caa52b84db2a,b2cb08e0-04ac-3f02-84ef-7ee5ad11a740,DEPLOYED,Moderate,2,FALSE,AS3,gns-2040575,ucs-corpor-lbvw34.tdna-core-solarqa.inbcu.com_443,100.114.113.60,ucs-corpor-lbvw3.glb.tfayd.com,,,
nbcu-2040754 - Global Title Management,91af422a-932d-3b78-9d86-c69b2defd194,https://localhost/mgmt/cm/global/global-apps/91af422a-932d-3b78-9d86-c69b2defd194,gns-2040754_ucs-corpor-lbvw34.gtmreportsstg.inbcu.com_443,7e0296d8-a1be-34dd-b481-06d9fc39d5f6,91af422a-932d-3b78-9d86-c69b2defd194,DEPLOYED,Good,0,FALSE,AS3,gns-2040754,ucs-corpor-lbvw34.gtmreportsstg.inbcu.com_443,100.114.113.60,ucs-corpor-lbvw3.glb.tfayd.com,,,
nbcu-2040754 - Global Title Management,91af422a-932d-3b78-9d86-c69b2defd194,https://localhost/mgmt/cm/global/global-apps/91af422a-932d-3b78-9d86-c69b2defd194,gns-2040754_ucs-corpor-lbvw34.gtmreports.inbcu.com_443,9172c80e-011e-30bd-8156-abc9cb419570,91af422a-932d-3b78-9d86-c69b2defd194,DEPLOYED,Good,0,FALSE,AS3,gns-2040754,ucs-corpor-lbvw34.gtmreports.inbcu.com_443,100.114.113.60,ucs-corpor-lbvw3.glb.tfayd.com,,,
nbcu-2040754 - Global Title Management,91af422a-932d-3b78-9d86-c69b2defd194,https://localhost/mgmt/cm/global/global-apps/91af422a-932d-3b78-9d86-c69b2defd194,gns-2040754_ucs-corpor-lbvw34.gtm-zookeeperush.inbcu.com_2181,3e18a8c5-a565-3521-80d0-a1b4e511cd2c,91af422a-932d-3b78-9d86-c69b2defd194,DEPLOYED,Moderate,2,FALSE,AS3,gns-2040754,ucs-corpor-lbvw34.gtm-zookeeperush.inbcu.com_2181,100.114.113.60,ucs-corpor-lbvw3.glb.tfayd.com,,,
nbcu-2040754 - Global Title Management,91af422a-932d-3b78-9d86-c69b2defd194,https://localhost/mgmt/cm/global/global-apps/91af422a-932d-3b78-9d86-c69b2defd194,gns-2040754_ucs-corpor-lbvw34.gtm-solrush.inbcu.com_8983,0e77efb6-37a3-3394-8cf1-20df05d2a19c,91af422a-932d-3b78-9d86-c69b2defd194,DEPLOYED,Moderate,2,FALSE,AS3,gns-2040754,ucs-corpor-lbvw34.gtm-solrush.inbcu.com_8983,100.114.113.60,ucs-corpor-lbvw3.glb.tfayd.com,,,
nbcu-4312148 - IDM-API - Stage,03620a02-52d3-3b5a-bf93-de67f304a095,https://localhost/mgmt/cm/global/global-apps/03620a02-52d3-3b5a-bf93-de67f304a095,gns-4312148_ucs-corpor-lbve34.idmapistg-ush.inbcu.com_443,a236732b-8bff-3439-95a7-ac40540007dc,03620a02-52d3-3b5a-bf93-de67f304a095,DEPLOYED,Critical,2,FALSE,AS3,gns-4312148,ucs-corpor-lbve34.idmapistg-ush.inbcu.com_443,100.114.113.60,ucs-corpor-lbvw3.glb.tfayd.com,,,
nbcu-4312148 - IDM-API - Prod,87ae7dce-fd0c-3647-8e6b-eed0a7b51cc2,https://localhost/mgmt/cm/global/global-apps/87ae7dce-fd0c-3647-8e6b-eed0a7b51cc2,gns-4312148_ucs-corpor-lbvw34.idmapi-ush.inbcu.com_443,d5df4e7f-3de4-3730-b0cf-6b81321e6189,87ae7dce-fd0c-3647-8e6b-eed0a7b51cc2,DEPLOYED,Critical,2,FALSE,AS3,gns-4312148,ucs-corpor-lbvw34.idmapi-ush.inbcu.com_443,100.114.113.60,ucs-corpor-lbvw3.glb.tfayd.com,,,
nbcu-4312148 - IDM-API - DEV,e99179c5-c347-36c6-a25f-7d451c6eaa1f,https://localhost/mgmt/cm/global/global-apps/e99179c5-c347-36c6-a25f-7d451c6eaa1f,gns-4312148_ucs-corpor-lbvw34.idmapi.inbcu.com,a1083398-794b-392a-89ff-f80e424e1a10,e99179c5-c347-36c6-a25f-7d451c6eaa1f,DEPLOYED,Good,0,FALSE,AS3,gns-4312148,ucs-corpor-lbvw34.idmapi.inbcu.com,100.114.113.60,ucs-corpor-lbvw3.glb.tfayd.com,,,
nbcu-2039205-PDM,a55acd51-5ea7-3575-9784-2a8305654202,https://localhost/mgmt/cm/global/global-apps/a55acd51-5ea7-3575-9784-2a8305654202,gns-2039205_ucs-corpor-lbvw5_pdm.inbcu.com_443,397def25-8852-3881-b762-d942d1c560a1,a55acd51-5ea7-3575-9784-2a8305654202,DEPLOYED,Good,0,FALSE,AS3,gns-2039205,ucs-corpor-lbvw5_pdm.inbcu.com_443,100.114.113.63,ucs-corpor-lbvw6.glb.tfayd.com,,,
nbcu-7005649 - APT,2f9754f0-cad0-3238-af4f-3bcb480c6e2d,https://localhost/mgmt/cm/global/global-apps/2f9754f0-cad0-3238-af4f-3bcb480c6e2d,gns-7005649_ucs-corpor-lbvw56.apt2go.nbcuni.com,a3b0a174-29ab-3d2c-83c1-50924a0a9a3f,2f9754f0-cad0-3238-af4f-3bcb480c6e2d,DEPLOYED,Good,0,FALSE,AS3,gns-7005649,ucs-corpor-lbvw56.apt2go.nbcuni.com,100.114.113.63,ucs-corpor-lbvw6.glb.tfayd.com,,,
nbcu-2041808 - IRIS - Rights Management,373a6d09-c19c-38f1-aac8-a680b485f32a,https://localhost/mgmt/cm/global/global-apps/373a6d09-c19c-38f1-aac8-a680b485f32a,gns-2041808_ucs-corpor-lbvw56.iris.inbcu.com_443,1ad38b28-7820-37e5-936f-2ff6fa0f2931,373a6d09-c19c-38f1-aac8-a680b485f32a,DEPLOYED,Good,0,FALSE,AS3,gns-2041808,ucs-corpor-lbvw56.iris.inbcu.com_443,100.114.113.63,ucs-corpor-lbvw6.glb.tfayd.com,,,
nbcu-4728016_Business Objects CorpSys,017c4f43-40ae-30e6-8790-613961307653,https://localhost/mgmt/cm/global/global-apps/017c4f43-40ae-30e6-8790-613961307653,gns-4728016-bo42prod_ucs-corpor-lbvw56.bo42prod.inbcu.com,bcbff2a9-94fb-3e01-a8f2-3ddaeab73b1e,017c4f43-40ae-30e6-8790-613961307653,DEPLOYED,Good,0,FALSE,AS3,gns-4728016-bo42prod,ucs-corpor-lbvw56.bo42prod.inbcu.com,100.114.113.63,ucs-corpor-lbvw6.glb.tfayd.com,,,
nbcu-7017071 - UBD - RSG (Rightslogic) Intranet,7f3df843-e416-3a72-971d-5d6d2bf7858c,https://localhost/mgmt/cm/global/global-apps/7f3df843-e416-3a72-971d-5d6d2bf7858c,gns-7017071_ucs-corpor-lbvw56.licensing.inbcu.com_443,092bd9e2-18d1-3636-b922-12046fc36fb1,7f3df843-e416-3a72-971d-5d6d2bf7858c,DEPLOYED,Good,0,FALSE,AS3,gns-7017071,ucs-corpor-lbvw56.licensing.inbcu.com_443,100.114.113.63,ucs-corpor-lbvw6.glb.tfayd.com,,,
nbcu-7017071 - UBD - RSG (Rightslogic) Intranet,7f3df843-e416-3a72-971d-5d6d2bf7858c,https://localhost/mgmt/cm/global/global-apps/7f3df843-e416-3a72-971d-5d6d2bf7858c,gns-7017071_ucs-corpor-lbvw56.licensingstg.inbcu.com_443,f2232a18-32c1-340a-8a59-2200d8c0f6bb,7f3df843-e416-3a72-971d-5d6d2bf7858c,DEPLOYED,Good,0,FALSE,AS3,gns-7017071,ucs-corpor-lbvw56.licensingstg.inbcu.com_443,100.114.113.63,ucs-corpor-lbvw6.glb.tfayd.com,,,
nbcu-7017071 - UBD - RSG (Rightslogic) Intranet,7f3df843-e416-3a72-971d-5d6d2bf7858c,https://localhost/mgmt/cm/global/global-apps/7f3df843-e416-3a72-971d-5d6d2bf7858c,gns-7017071_ucs-corpor-lbvw56.rightslogicintegrationstgiicluster.inbcu.com_80,4dc6f489-68ca-3b0a-94fd-30a322d09307,7f3df843-e416-3a72-971d-5d6d2bf7858c,DEPLOYED,Good,0,FALSE,AS3,gns-7017071,ucs-corpor-lbvw56.rightslogicintegrationstgiicluster.inbcu.com_80,100.114.113.63,ucs-corpor-lbvw6.glb.tfayd.com,,,
nbcu-7017071 - UBD - RSG (Rightslogic) Intranet,7f3df843-e416-3a72-971d-5d6d2bf7858c,https://localhost/mgmt/cm/global/global-apps/7f3df843-e416-3a72-971d-5d6d2bf7858c,gns-7017071_ucs-corpor-lbvw56.licensingworkflowstg.inbcu.com_443,e28f4d32-730b-370f-aad4-9f3b9009f3dc,7f3df843-e416-3a72-971d-5d6d2bf7858c,DEPLOYED,Good,0,FALSE,AS3,gns-7017071,ucs-corpor-lbvw56.licensingworkflowstg.inbcu.com_443,100.114.113.63,ucs-corpor-lbvw6.glb.tfayd.com,,,
nbcu-2175390_CHCL,c9901258-4245-3c23-9770-0fc700ff3ba5,https://localhost/mgmt/cm/global/global-apps/c9901258-4245-3c23-9770-0fc700ff3ba5,gns-2175390_ucs-corpor-eap7.chclqa.inbcu.com_443,e1fdf288-073f-3964-a053-53788ee9276c,c9901258-4245-3c23-9770-0fc700ff3ba5,DEPLOYED,Good,0,FALSE,AS3,gns-2175390,ucs-corpor-eap7.chclqa.inbcu.com_443,100.114.113.63,ucs-corpor-lbvw6.glb.tfayd.com,,,
nbcu-2040265-RES -TVROCS (TVR),a2b75d21-7ec0-34ec-9837-ad9b2f9f9e7f,https://localhost/mgmt/cm/global/global-apps/a2b75d21-7ec0-34ec-9837-ad9b2f9f9e7f,gns-2038942_ucs-corpor-tvrasmdev.inbcu.com_443,69b53371-c895-33ff-b411-8e12e67f5cc3,a2b75d21-7ec0-34ec-9837-ad9b2f9f9e7f,DEPLOYED,Good,0,FALSE,AS3,gns-2038942,ucs-corpor-tvrasmdev.inbcu.com_443,100.114.113.63,ucs-corpor-lbvw6.glb.tfayd.com,,,
nbcu-2040265-RES -TVROCS (TVR),a2b75d21-7ec0-34ec-9837-ad9b2f9f9e7f,https://localhost/mgmt/cm/global/global-apps/a2b75d21-7ec0-34ec-9837-ad9b2f9f9e7f,gns-2038942_ucs-corpor-lbvw56.tvrasm.inbcu.com_443,8f92151b-35fe-3cf8-aaa2-4f1be2fb9577,a2b75d21-7ec0-34ec-9837-ad9b2f9f9e7f,DEPLOYED,Moderate,2,FALSE,AS3,gns-2038942,ucs-corpor-lbvw56.tvrasm.inbcu.com_443,100.114.113.63,ucs-corpor-lbvw6.glb.tfayd.com,,,
nbcu-7010081 - Mydas Ad Sales n Traffic LatAm,5351a8fe-fa28-3209-b1ee-c34410af2b7d,https://localhost/mgmt/cm/global/global-apps/5351a8fe-fa28-3209-b1ee-c34410af2b7d,gns-7010081_ucs-corpor-lbvw56.webtest07.cataneo.noris.de_5433,cdf15f0d-3495-3e69-9c31-94515dafa148,5351a8fe-fa28-3209-b1ee-c34410af2b7d,DEPLOYED,Good,0,FALSE,AS3,gns-7010081,ucs-corpor-lbvw56.webtest07.cataneo.noris.de_5433,100.114.113.63,ucs-corpor-lbvw6.glb.tfayd.com,,,
nbcu-7010081 - Mydas Ad Sales n Traffic LatAm,5351a8fe-fa28-3209-b1ee-c34410af2b7d,https://localhost/mgmt/cm/global/global-apps/5351a8fe-fa28-3209-b1ee-c34410af2b7d,gns-7010081_ucs-corpor-lbvw56.nbcuetl.cataneo.de_5432,48943603-b1bb-33d2-a35d-9749833d0834,5351a8fe-fa28-3209-b1ee-c34410af2b7d,DEPLOYED,Critical,2,FALSE,AS3,gns-7010081,ucs-corpor-lbvw56.nbcuetl.cataneo.de_5432,100.114.113.63,ucs-corpor-lbvw6.glb.tfayd.com,,,
nbcu-7005892 - apps.inbcu.com,f624273c-3ae8-399c-8136-af2ef981afdb,https://localhost/mgmt/cm/global/global-apps/f624273c-3ae8-399c-8136-af2ef981afdb,gns-7005892_ucs-corpor-lbvw56.apps.inbcu.com_443,011447ae-b35b-3e61-9679-f67152ac4a36,f624273c-3ae8-399c-8136-af2ef981afdb,DEPLOYED,Critical,2,FALSE,AS3,gns-7005892,ucs-corpor-lbvw56.apps.inbcu.com_443,100.114.113.63,ucs-corpor-lbvw6.glb.tfayd.com,,,
nbcu-2043506-Anywhere-Portal,fe06c939-48d7-379e-82a0-a1d7fbcfebc9,https://localhost/mgmt/cm/global/global-apps/fe06c939-48d7-379e-82a0-a1d7fbcfebc9,gns-2043506_ucs-corpor-lbvw56.anywherela.inbcu.com,92ce2ad5-2f20-33f5-bc92-2a18b8b68ff2,fe06c939-48d7-379e-82a0-a1d7fbcfebc9,DEPLOYED,Good,0,FALSE,AS3,gns-2043506,ucs-corpor-lbvw56.anywherela.inbcu.com,100.114.113.63,ucs-corpor-lbvw6.glb.tfayd.com,,,
nbcu-7010657-Infoblox-DNS-Services,15a66143-f297-30f0-8540-9d18d5327bc2,https://localhost/mgmt/cm/global/global-apps/15a66143-f297-30f0-8540-9d18d5327bc2,gns-7010657_ucs-dmzdns.anycast.dmz.tfayd.com_53,897ad81c-872c-30e0-8da7-5e3d7a78da8a,15a66143-f297-30f0-8540-9d18d5327bc2,DEPLOYED,Good,0,FALSE,AS3,gns-7010657,ucs-dmzdns.anycast.dmz.tfayd.com_53,10.56.52.12,ucs-dmzdns-lbve01.glb.tfayd.com,,,
nbcu-7038214 - TFAYD.com LDAP Connector,8376b96b-3524-34ee-8aad-0c7985c96f93,https://localhost/mgmt/cm/global/global-apps/8376b96b-3524-34ee-8aad-0c7985c96f93,gns-7038214_ucs-dmzdns.ldap.dmz.tfayd.com_636,6cb07bfd-faad-352f-be59-f6e2477307e9,8376b96b-3524-34ee-8aad-0c7985c96f93,DEPLOYED,Good,0,FALSE,AS3,gns-7038214,ucs-dmzdns.ldap.dmz.tfayd.com_636,10.56.52.12,ucs-dmzdns-lbve01.glb.tfayd.com,,,
nbcu-7038214 - TFAYD.com LDAP Connector,8376b96b-3524-34ee-8aad-0c7985c96f93,https://localhost/mgmt/cm/global/global-apps/8376b96b-3524-34ee-8aad-0c7985c96f93,gns-7038214_ucs-dmzdns.ldap.dmz.tfayd.com_389,4a5fe13b-7f87-34e5-b351-669928bfe87f,8376b96b-3524-34ee-8aad-0c7985c96f93,DEPLOYED,Good,0,FALSE,AS3,gns-7038214,ucs-dmzdns.ldap.dmz.tfayd.com_389,10.56.52.12,ucs-dmzdns-lbve01.glb.tfayd.com,,,
nbcu-7038214 - TFAYD.com LDAP Connector,8376b96b-3524-34ee-8aad-0c7985c96f93,https://localhost/mgmt/cm/global/global-apps/8376b96b-3524-34ee-8aad-0c7985c96f93,gns-7038214_ucs-dmzdns.dc.dmz.tfayd.com_53,13948c86-55cf-38b4-8b5e-89e2f8a98c61,8376b96b-3524-34ee-8aad-0c7985c96f93,DEPLOYED,Good,0,FALSE,AS3,gns-7038214,ucs-dmzdns.dc.dmz.tfayd.com_53,10.56.52.12,ucs-dmzdns-lbve01.glb.tfayd.com,,,
nbcu-7018635 - Spacewalk,3ecbcfeb-900d-319b-827c-2d0cd2ae33bc,https://localhost/mgmt/cm/global/global-apps/3ecbcfeb-900d-319b-827c-2d0cd2ae33bc,gns-7018635_ush.spacewalk.tfayd.com_443,a2b00640-2e5e-3225-b855-1069843a2b68,3ecbcfeb-900d-319b-827c-2d0cd2ae33bc,DEPLOYED,Good,0,FALSE,AS3,gns-7018635,ush.spacewalk.tfayd.com_443,100.114.112.60,ucs-dmzsec-lbvd2.glb.tfayd.com,,,
nbcu-4676019 - KMS,f225ddc7-8caa-3664-a673-b0f595645c42,https://localhost/mgmt/cm/global/global-apps/f225ddc7-8caa-3664-a673-b0f595645c42,gns-4676019_ucs-dmzsec.nbcukms.tfayd.com_1688,7fe4cbe2-4dd4-3d49-9baf-84e374ca8efc,f225ddc7-8caa-3664-a673-b0f595645c42,DEPLOYED,Good,0,FALSE,AS3,gns-4676019,ucs-dmzsec.nbcukms.tfayd.com_1688,100.114.112.60,ucs-dmzsec-lbvd2.glb.tfayd.com,,,
nbcu-4952072 - Mailrelay,5f8a4424-6c96-3eab-8429-d0eb76f27795,https://localhost/mgmt/cm/global/global-apps/5f8a4424-6c96-3eab-8429-d0eb76f27795,gns-4952072_ucs-dmzsec.mailrelay.inbcu.com_25,3469699c-d5f0-3d26-9c09-f7b3e785abfc,5f8a4424-6c96-3eab-8429-d0eb76f27795,DEPLOYED,Good,0,FALSE,AS3,gns-4952072,ucs-dmzsec.mailrelay.inbcu.com_25,100.114.112.60,ucs-dmzsec-lbvd2.glb.tfayd.com,,,
nbcu-7035270-Application-Automation,58dbfa67-847a-3b8e-94ca-a65b2f9be4e3,https://localhost/mgmt/cm/global/global-apps/58dbfa67-847a-3b8e-94ca-a65b2f9be4e3,gns-7035270_ush-dmzsec.autorepo.inbcu.com_445,be1ce3b1-5961-38cb-a6df-a7f33321b6b2,58dbfa67-847a-3b8e-94ca-a65b2f9be4e3,DEPLOYED,Good,0,FALSE,AS3,gns-7035270,ush-dmzsec.autorepo.inbcu.com_445,100.114.112.60,ucs-dmzsec-lbvd2.glb.tfayd.com,,,
nbcu-7035270-Application-Automation,58dbfa67-847a-3b8e-94ca-a65b2f9be4e3,https://localhost/mgmt/cm/global/global-apps/58dbfa67-847a-3b8e-94ca-a65b2f9be4e3,gns-7035270_ush-dmzsec.autorepo.inbcu.com_80,b8209586-318a-32e9-8f09-65dbe8cc6bd8,58dbfa67-847a-3b8e-94ca-a65b2f9be4e3,DEPLOYED,Good,0,FALSE,AS3,gns-7035270,ush-dmzsec.autorepo.inbcu.com_80,100.114.112.60,ucs-dmzsec-lbvd2.glb.tfayd.com,,,
nbcu-7035270-Application-Automation,58dbfa67-847a-3b8e-94ca-a65b2f9be4e3,https://localhost/mgmt/cm/global/global-apps/58dbfa67-847a-3b8e-94ca-a65b2f9be4e3,gns-7035270_ush-dmzsec.autorepo.inbcu.com_443,244f97ca-e139-30c0-b2cc-6ff566e204cd,58dbfa67-847a-3b8e-94ca-a65b2f9be4e3,DEPLOYED,Good,0,FALSE,AS3,gns-7035270,ush-dmzsec.autorepo.inbcu.com_443,100.114.112.60,ucs-dmzsec-lbvd2.glb.tfayd.com,,,
nbcu-7020338 - MicroStrategy Filmed Entertainment,59e5319c-f3ee-3c48-baec-8d2bc8c664c9,https://localhost/mgmt/cm/global/global-apps/59e5319c-f3ee-3c48-baec-8d2bc8c664c9,gns-7020338_ucs-dmzsec-mstr2023filmentdmzstg.inbcu.com_443,684eb48c-05c2-3e48-af7a-d15e688e27f1,59e5319c-f3ee-3c48-baec-8d2bc8c664c9,DEPLOYED,Good,0,FALSE,AS3,gns-7020338,ucs-dmzsec-mstr2023filmentdmzstg.inbcu.com_443,100.114.112.60,ucs-dmzsec-lbvd2.glb.tfayd.com,,,
nbcu-7020338 - MicroStrategy Filmed Entertainment,59e5319c-f3ee-3c48-baec-8d2bc8c664c9,https://localhost/mgmt/cm/global/global-apps/59e5319c-f3ee-3c48-baec-8d2bc8c664c9,gns-7020338_ucs-dmzsec_mstr2023filmentdmzprod.inbcu.com,25887447-6bd2-3d5d-9efa-e468adc15447,59e5319c-f3ee-3c48-baec-8d2bc8c664c9,DEPLOYED,Good,0,FALSE,AS3,gns-7020338,ucs-dmzsec_mstr2023filmentdmzprod.inbcu.com,100.114.112.60,ucs-dmzsec-lbvd2.glb.tfayd.com,,,
nbcu-7020338 - MicroStrategy Filmed Entertainment,59e5319c-f3ee-3c48-baec-8d2bc8c664c9,https://localhost/mgmt/cm/global/global-apps/59e5319c-f3ee-3c48-baec-8d2bc8c664c9,gns-7020338-mstr2023filmentdmzprod_ucs-dmzsec-lbvd12.mstr2023filmentdmzprod.inbcu.com,1b4159f9-9139-3019-b3a6-602ae7fc5eb4,59e5319c-f3ee-3c48-baec-8d2bc8c664c9,DEPLOYED,Moderate,2,FALSE,AS3,gns-7020338-mstr2023filmentdmzprod,ucs-dmzsec-lbvd12.mstr2023filmentdmzprod.inbcu.com,100.114.112.60,ucs-dmzsec-lbvd2.glb.tfayd.com,,,
nbcu-2382274-TimeKeeper-2.0,15bab523-1b06-330c-927a-878ed9a3b102,https://localhost/mgmt/cm/global/global-apps/15bab523-1b06-330c-927a-878ed9a3b102,gns-2382274-timekeeper.nbcuni.com_ucs-dmzsec-lbvd12.timekeeper.nbcuni.com,7cc626b1-f589-3026-b5c3-ac91afb8728b,15bab523-1b06-330c-927a-878ed9a3b102,DEPLOYED,Good,0,FALSE,AS3,gns-2382274-timekeeper.nbcuni.com,ucs-dmzsec-lbvd12.timekeeper.nbcuni.com,100.114.112.60,ucs-dmzsec-lbvd2.glb.tfayd.com,,,
